sessionId,currGameId,Id,Name,type
,1413,0,CC,
,1413,2,RANDOM,
,1413,1,DI,
,1414,0,CC,
,1414,2,RANDOM,
,1414,1,RANDOM,
,1415,2,CI,
,1415,0,CI,
,1415,1,CI,
,1416,1,CI,
,1416,2,DC,
,1416,0,CI,
,1417,1,CI,
,1417,0,CI,
,1417,2,DI,
,1418,0,CI,
,1418,2,RANDOM,
,1418,1,CI,
,1419,0,CI,
,1419,2,DC,
,1419,1,DC,
,1420,0,CI,
,1420,2,DI,
,1420,1,DC,
,1421,1,DC,
,1421,0,CI,
,1421,2,RANDOM,
,1422,2,DI,
,1422,0,CI,
,1422,1,DI,
,1423,2,RANDOM,
,1423,0,CI,
,1423,1,DI,
,1424,1,RANDOM,
,1424,2,RANDOM,
,1424,0,CI,
,1425,2,DC,
,1425,0,DC,
,1425,1,DC,
,1426,0,DC,
,1426,1,DC,
,1426,2,DI,
,1427,1,DC,
,1427,0,DC,
,1427,2,RANDOM,
,1428,1,DI,
,1428,2,DI,
,1428,0,DC,
,1429,1,DI,
,1429,2,RANDOM,
,1429,0,DC,
,1430,2,RANDOM,
,1430,0,DC,
,1430,1,RANDOM,
,1431,0,DI,
,1431,1,DI,
,1431,2,DI,
,1432,0,DI,
,1432,2,RANDOM,
,1432,1,DI,
,1433,1,RANDOM,
,1433,0,DI,
,1433,2,RANDOM,
,1434,2,RANDOM,
,1434,0,RANDOM,
,1434,1,RANDOM,
,1435,1,CC,
,1435,0,CC,
,1435,2,CC,
,1436,2,CI,
,1436,1,CC,
,1436,0,CC,
,1437,1,CC,
,1437,0,CC,
,1437,2,DC,
,1438,2,DI,
,1438,1,CC,
,1438,0,CC,
,1439,1,CC,
,1439,2,RANDOM,
,1439,0,CC,
,1440,2,CI,
,1440,1,CI,
,1440,0,CC,
,1441,0,CC,
,1441,2,DC,
,1441,1,CI,
,1442,2,DI,
,1442,1,CI,
,1442,0,CC,
,1443,1,CI,
,1443,0,CC,
,1443,2,RANDOM,
,1444,2,DC,
,1444,1,DC,
,1444,0,CC,
,1445,1,DC,
,1445,2,DI,
,1445,0,CC,
,1446,0,CC,
,1446,1,DC,
,1446,2,RANDOM,
,1447,2,DI,
,1447,1,DI,
,1447,0,CC,
,1448,1,DI,
,1448,2,RANDOM,
,1448,0,CC,
,1449,1,RANDOM,
,1449,2,RANDOM,
,1449,0,CC,
,1450,1,CI,
,1450,2,CI,
,1450,0,CI,
,1451,2,DC,
,1451,0,CI,
,1451,1,CI,
,1452,1,CI,
,1452,2,DI,
,1452,0,CI,
,1453,0,CI,
,1453,2,RANDOM,
,1453,1,CI,
,1454,1,DC,
,1454,0,CI,
,1454,2,DC,
,1455,0,CI,
,1455,2,DI,
,1455,1,DC,
,1456,1,DC,
,1456,0,CI,
,1456,2,RANDOM,
,1457,1,DI,
,1457,0,CI,
,1457,2,DI,
,1458,2,RANDOM,
,1458,1,DI,
,1458,0,CI,
,1459,1,RANDOM,
,1459,2,RANDOM,
,1459,0,CI,
,1460,1,DC,
,1460,0,DC,
,1460,2,DC,
,1461,0,DC,
,1461,1,DC,
,1461,2,DI,
,1462,1,DC,
,1462,0,DC,
,1462,2,RANDOM,
,1463,0,DC,
,1463,1,DI,
,1463,2,DI,
,1464,1,DI,
,1464,0,DC,
,1464,2,RANDOM,
,1465,2,RANDOM,
,1465,0,DC,
,1465,1,RANDOM,
,1466,2,DI,
,1466,1,DI,
,1466,0,DI,
,1467,2,RANDOM,
,1467,1,DI,
,1467,0,DI,
,1468,1,RANDOM,
,1468,2,RANDOM,
,1468,0,DI,
,1469,0,RANDOM,
,1469,1,RANDOM,
,1469,2,RANDOM,
,1470,2,CC,
,1470,1,CC,
,1470,0,CC,
,1471,1,CC,
,1471,2,CI,
,1471,0,CC,
,1472,2,DC,
,1472,1,CC,
,1472,0,CC,
,1473,2,DI,
,1473,0,CC,
,1473,1,CC,
,1474,2,RANDOM,
,1474,0,CC,
,1474,1,CC,
,1475,0,CC,
,1475,1,CI,
,1475,2,CI,
,1476,2,DC,
,1476,0,CC,
,1476,1,CI,
,1477,2,DI,
,1477,1,CI,
,1477,0,CC,
,1478,2,RANDOM,
,1478,0,CC,
,1478,1,CI,
,1479,1,DC,
,1479,0,CC,
,1479,2,DC,
,1480,2,DI,
,1480,1,DC,
,1480,0,CC,
,1481,1,DC,
,1481,2,RANDOM,
,1481,0,CC,
,1482,0,CC,
,1482,1,DI,
,1482,2,DI,
,1483,0,CC,
,1483,1,DI,
,1483,2,RANDOM,
,1484,0,CC,
,1484,2,RANDOM,
,1484,1,RANDOM,
,1485,0,CI,
,1485,2,CI,
,1485,1,CI,
,1486,0,CI,
,1486,2,DC,
,1486,1,CI,
,1487,0,CI,
,1487,2,DI,
,1487,1,CI,
,1488,0,CI,
,1488,1,CI,
,1488,2,RANDOM,
,1489,0,CI,
,1489,1,DC,
,1489,2,DC,
,1490,0,CI,
,1490,1,DC,
,1490,2,DI,
,1491,1,DC,
,1491,0,CI,
,1491,2,RANDOM,
,1492,0,CI,
,1492,2,DI,
,1492,1,DI,
,1493,1,DI,
,1493,0,CI,
,1493,2,RANDOM,
,1494,0,CI,
,1494,2,RANDOM,
,1494,1,RANDOM,
,1495,2,DC,
,1495,0,DC,
,1495,1,DC,
,1496,2,DI,
,1496,0,DC,
,1496,1,DC,
,1497,2,RANDOM,
,1497,1,DC,
,1497,0,DC,
,1498,2,DI,
,1498,0,DC,
,1498,1,DI,
,1499,0,DC,
,1499,1,DI,
,1499,2,RANDOM,
,1500,1,RANDOM,
,1500,2,RANDOM,
,1500,0,DC,
,1501,2,DI,
,1501,1,DI,
,1501,0,DI,
,1502,1,DI,
,1502,0,DI,
,1502,2,RANDOM,
,1503,0,DI,
,1503,2,RANDOM,
,1503,1,RANDOM,
,1504,1,RANDOM,
,1504,0,RANDOM,
,1504,2,RANDOM,
,1505,0,CC,
,1505,1,CC,
,1505,2,CC,
,1506,1,CC,
,1506,0,CC,
,1506,2,CI,
,1507,1,CC,
,1507,0,CC,
,1507,2,DC,
,1508,1,CC,
,1508,2,DI,
,1508,0,CC,
,1509,0,CC,
,1509,1,CC,
,1509,2,RANDOM,
,1510,2,CI,
,1510,0,CC,
,1510,1,CI,
,1511,2,DC,
,1511,0,CC,
,1511,1,CI,
,1512,2,DI,
,1512,1,CI,
,1512,0,CC,
,1513,1,CI,
,1513,2,RANDOM,
,1513,0,CC,
,1514,0,CC,
,1514,1,DC,
,1514,2,DC,
,1515,0,CC,
,1515,1,DC,
,1515,2,DI,
,1516,1,DC,
,1516,2,RANDOM,
,1516,0,CC,
,1517,2,DI,
,1517,1,DI,
,1517,0,CC,
,1518,1,DI,
,1518,2,RANDOM,
,1518,0,CC,
,1519,0,CC,
,1519,2,RANDOM,
,1519,1,RANDOM,
,1520,1,CI,
,1520,0,CI,
,1520,2,CI,
,1521,2,DC,
,1521,0,CI,
,1521,1,CI,
,1522,0,CI,
,1522,2,DI,
,1522,1,CI,
,1523,0,CI,
,1523,1,CI,
,1523,2,RANDOM,
,1524,2,DC,
,1524,0,CI,
,1524,1,DC,
,1525,2,DI,
,1525,0,CI,
,1525,1,DC,
,1526,2,RANDOM,
,1526,0,CI,
,1526,1,DC,
,1527,0,CI,
,1527,2,DI,
,1527,1,DI,
,1528,0,CI,
,1528,2,RANDOM,
,1528,1,DI,
,1529,2,RANDOM,
,1529,0,CI,
,1529,1,RANDOM,
,1530,0,DC,
,1530,2,DC,
,1530,1,DC,
,1531,2,DI,
,1531,1,DC,
,1531,0,DC,
,1532,1,DC,
,1532,2,RANDOM,
,1532,0,DC,
,1533,2,DI,
,1533,1,DI,
,1533,0,DC,
,1534,0,DC,
,1534,2,RANDOM,
,1534,1,DI,
,1535,0,DC,
,1535,2,RANDOM,
,1535,1,RANDOM,
,1536,0,DI,
,1536,1,DI,
,1536,2,DI,
,1537,0,DI,
,1537,1,DI,
,1537,2,RANDOM,
,1538,1,RANDOM,
,1538,2,RANDOM,
,1538,0,DI,
,1539,1,RANDOM,
,1539,0,RANDOM,
,1539,2,RANDOM,
,1540,0,CC,
,1540,2,CC,
,1540,1,CC,
,1541,2,CI,
,1541,1,CC,
,1541,0,CC,
,1542,2,DC,
,1542,0,CC,
,1542,1,CC,
,1543,2,DI,
,1543,0,CC,
,1543,1,CC,
,1544,2,RANDOM,
,1544,1,CC,
,1544,0,CC,
,1545,0,CC,
,1545,1,CI,
,1545,2,CI,
,1546,0,CC,
,1546,2,DC,
,1546,1,CI,
,1547,1,CI,
,1547,0,CC,
,1547,2,DI,
,1548,1,CI,
,1548,0,CC,
,1548,2,RANDOM,
,1549,2,DC,
,1549,0,CC,
,1549,1,DC,
,1550,2,DI,
,1550,1,DC,
,1550,0,CC,
,1551,1,DC,
,1551,2,RANDOM,
,1551,0,CC,
,1552,0,CC,
,1552,2,DI,
,1552,1,DI,
,1553,2,RANDOM,
,1553,0,CC,
,1553,1,DI,
,1554,2,RANDOM,
,1554,0,CC,
,1554,1,RANDOM,
,1555,0,CI,
,1555,2,CI,
,1555,1,CI,
,1556,0,CI,
,1556,2,DC,
,1556,1,CI,
,1557,1,CI,
,1557,2,DI,
,1557,0,CI,
,1558,0,CI,
,1558,1,CI,
,1558,2,RANDOM,
,1559,2,DC,
,1559,1,DC,
,1559,0,CI,
,1560,0,CI,
,1560,2,DI,
,1560,1,DC,
,1561,2,RANDOM,
,1561,0,CI,
,1561,1,DC,
,1562,1,DI,
,1562,2,DI,
,1562,0,CI,
,1563,0,CI,
,1563,1,DI,
,1563,2,RANDOM,
,1564,2,RANDOM,
,1564,1,RANDOM,
,1564,0,CI,
,1565,2,DC,
,1565,1,DC,
,1565,0,DC,
,1566,1,DC,
,1566,0,DC,
,1566,2,DI,
,1567,2,RANDOM,
,1567,1,DC,
,1567,0,DC,
,1568,1,DI,
,1568,0,DC,
,1568,2,DI,
,1569,2,RANDOM,
,1569,0,DC,
,1569,1,DI,
,1570,0,DC,
,1570,1,RANDOM,
,1570,2,RANDOM,
,1571,1,DI,
,1571,2,DI,
,1571,0,DI,
,1572,0,DI,
,1572,2,RANDOM,
,1572,1,DI,
,1573,0,DI,
,1573,1,RANDOM,
,1573,2,RANDOM,
,1574,2,RANDOM,
,1574,1,RANDOM,
,1574,0,RANDOM,
,1575,1,CC,
,1575,0,CC,
,1575,2,CC,
,1576,1,CC,
,1576,0,CC,
,1576,2,CI,
,1577,1,CC,
,1577,0,CC,
,1577,2,DC,
,1578,0,CC,
,1578,2,DI,
,1578,1,CC,
,1579,2,RANDOM,
,1579,0,CC,
,1579,1,CC,
,1580,1,CI,
,1580,2,CI,
,1580,0,CC,
,1581,0,CC,
,1581,1,CI,
,1581,2,DC,
,1582,1,CI,
,1582,0,CC,
,1582,2,DI,
,1583,2,RANDOM,
,1583,0,CC,
,1583,1,CI,
,1584,0,CC,
,1584,1,DC,
,1584,2,DC,
,1585,0,CC,
,1585,2,DI,
,1585,1,DC,
,1586,1,DC,
,1586,2,RANDOM,
,1586,0,CC,
,1587,0,CC,
,1587,1,DI,
,1587,2,DI,
,1588,1,DI,
,1588,2,RANDOM,
,1588,0,CC,
,1589,2,RANDOM,
,1589,1,RANDOM,
,1589,0,CC,
,1590,2,CI,
,1590,0,CI,
,1590,1,CI,
,1591,1,CI,
,1591,0,CI,
,1591,2,DC,
,1592,1,CI,
,1592,2,DI,
,1592,0,CI,
,1593,0,CI,
,1593,2,RANDOM,
,1593,1,CI,
,1594,0,CI,
,1594,2,DC,
,1594,1,DC,
,1595,2,DI,
,1595,1,DC,
,1595,0,CI,
,1596,0,CI,
,1596,2,RANDOM,
,1596,1,DC,
,1597,1,DI,
,1597,2,DI,
,1597,0,CI,
,1598,0,CI,
,1598,2,RANDOM,
,1598,1,DI,
,1599,0,CI,
,1599,2,RANDOM,
,1599,1,RANDOM,
,1600,2,DC,
,1600,1,DC,
,1600,0,DC,
,1601,1,DC,
,1601,0,DC,
,1601,2,DI,
,1602,1,DC,
,1602,0,DC,
,1602,2,RANDOM,
,1603,2,DI,
,1603,0,DC,
,1603,1,DI,
,1604,1,DI,
,1604,0,DC,
,1604,2,RANDOM,
,1605,1,RANDOM,
,1605,0,DC,
,1605,2,RANDOM,
,1606,1,DI,
,1606,0,DI,
,1606,2,DI,
,1607,2,RANDOM,
,1607,1,DI,
,1607,0,DI,
,1608,1,RANDOM,
,1608,0,DI,
,1608,2,RANDOM,
,1609,0,RANDOM,
,1609,1,RANDOM,
,1609,2,RANDOM,
,1610,0,CC,
,1610,2,CC,
,1610,1,CC,
,1611,2,CI,
,1611,0,CC,
,1611,1,CC,
,1612,0,CC,
,1612,1,CC,
,1612,2,DC,
,1613,0,CC,
,1613,1,CC,
,1613,2,DI,
,1614,1,CC,
,1614,0,CC,
,1614,2,RANDOM,
,1615,1,CI,
,1615,0,CC,
,1615,2,CI,
,1616,2,DC,
,1616,1,CI,
,1616,0,CC,
,1617,0,CC,
,1617,2,DI,
,1617,1,CI,
,1618,2,RANDOM,
,1618,0,CC,
,1618,1,CI,
,1619,2,DC,
,1619,1,DC,
,1619,0,CC,
,1620,2,DI,
,1620,0,CC,
,1620,1,DC,
,1621,0,CC,
,1621,2,RANDOM,
,1621,1,DC,
,1622,2,DI,
,1622,0,CC,
,1622,1,DI,
,1623,0,CC,
,1623,1,DI,
,1623,2,RANDOM,
,1624,0,CC,
,1624,1,RANDOM,
,1624,2,RANDOM,
,1625,2,CI,
,1625,1,CI,
,1625,0,CI,
,1626,1,CI,
,1626,2,DC,
,1626,0,CI,
,1627,0,CI,
,1627,1,CI,
,1627,2,DI,
,1628,1,CI,
,1628,2,RANDOM,
,1628,0,CI,
,1629,0,CI,
,1629,2,DC,
,1629,1,DC,
,1630,2,DI,
,1630,0,CI,
,1630,1,DC,
,1631,2,RANDOM,
,1631,1,DC,
,1631,0,CI,
,1632,2,DI,
,1632,1,DI,
,1632,0,CI,
,1633,0,CI,
,1633,2,RANDOM,
,1633,1,DI,
,1634,0,CI,
,1634,2,RANDOM,
,1634,1,RANDOM,
,1635,2,DC,
,1635,1,DC,
,1635,0,DC,
,1636,0,DC,
,1636,1,DC,
,1636,2,DI,
,1637,2,RANDOM,
,1637,0,DC,
,1637,1,DC,
,1638,1,DI,
,1638,2,DI,
,1638,0,DC,
,1639,2,RANDOM,
,1639,0,DC,
,1639,1,DI,
,1640,1,RANDOM,
,1640,0,DC,
,1640,2,RANDOM,
,1641,1,DI,
,1641,2,DI,
,1641,0,DI,
,1642,1,DI,
,1642,2,RANDOM,
,1642,0,DI,
,1643,0,DI,
,1643,1,RANDOM,
,1643,2,RANDOM,
,1644,1,RANDOM,
,1644,2,RANDOM,
,1644,0,RANDOM,
,1645,2,CC,
,1645,0,CC,
,1645,1,CC,
,1646,2,CI,
,1646,1,CC,
,1646,0,CC,
,1647,0,CC,
,1647,1,CC,
,1647,2,DC,
,1648,2,DI,
,1648,0,CC,
,1648,1,CC,
,1649,2,RANDOM,
,1649,0,CC,
,1649,1,CC,
,1650,2,CI,
,1650,0,CC,
,1650,1,CI,
,1651,1,CI,
,1651,2,DC,
,1651,0,CC,
,1652,0,CC,
,1652,1,CI,
,1652,2,DI,
,1653,2,RANDOM,
,1653,1,CI,
,1653,0,CC,
,1654,1,DC,
,1654,0,CC,
,1654,2,DC,
,1655,0,CC,
,1655,1,DC,
,1655,2,DI,
,1656,1,DC,
,1656,0,CC,
,1656,2,RANDOM,
,1657,0,CC,
,1657,2,DI,
,1657,1,DI,
,1658,1,DI,
,1658,2,RANDOM,
,1658,0,CC,
,1659,1,RANDOM,
,1659,0,CC,
,1659,2,RANDOM,
,1660,2,CI,
,1660,0,CI,
,1660,1,CI,
,1661,0,CI,
,1661,2,DC,
,1661,1,CI,
,1662,1,CI,
,1662,0,CI,
,1662,2,DI,
,1663,1,CI,
,1663,2,RANDOM,
,1663,0,CI,
,1664,1,DC,
,1664,0,CI,
,1664,2,DC,
,1665,2,DI,
,1665,0,CI,
,1665,1,DC,
,1666,1,DC,
,1666,2,RANDOM,
,1666,0,CI,
,1667,2,DI,
,1667,1,DI,
,1667,0,CI,
,1668,1,DI,
,1668,0,CI,
,1668,2,RANDOM,
,1669,1,RANDOM,
,1669,0,CI,
,1669,2,RANDOM,
,1670,1,DC,
,1670,2,DC,
,1670,0,DC,
,1671,0,DC,
,1671,1,DC,
,1671,2,DI,
,1672,1,DC,
,1672,0,DC,
,1672,2,RANDOM,
,1673,1,DI,
,1673,2,DI,
,1673,0,DC,
,1674,2,RANDOM,
,1674,1,DI,
,1674,0,DC,
,1675,1,RANDOM,
,1675,2,RANDOM,
,1675,0,DC,
,1676,2,DI,
,1676,1,DI,
,1676,0,DI,
,1677,2,RANDOM,
,1677,1,DI,
,1677,0,DI,
,1678,1,RANDOM,
,1678,0,DI,
,1678,2,RANDOM,
,1679,1,RANDOM,
,1679,0,RANDOM,
,1679,2,RANDOM,
,1680,2,CC,
,1680,1,CC,
,1680,0,CC,
,1681,2,CI,
,1681,0,CC,
,1681,1,CC,
,1682,1,CC,
,1682,0,CC,
,1682,2,DC,
,1683,1,CC,
,1683,0,CC,
,1683,2,DI,
,1684,2,RANDOM,
,1684,0,CC,
,1684,1,CC,
,1685,2,CI,
,1685,1,CI,
,1685,0,CC,
,1686,0,CC,
,1686,1,CI,
,1686,2,DC,
,1687,1,CI,
,1687,0,CC,
,1687,2,DI,
,1688,2,RANDOM,
,1688,0,CC,
,1688,1,CI,
,1689,0,CC,
,1689,1,DC,
,1689,2,DC,
,1690,0,CC,
,1690,1,DC,
,1690,2,DI,
,1691,0,CC,
,1691,1,DC,
,1691,2,RANDOM,
,1692,2,DI,
,1692,0,CC,
,1692,1,DI,
,1693,1,DI,
,1693,0,CC,
,1693,2,RANDOM,
,1694,0,CC,
,1694,1,RANDOM,
,1694,2,RANDOM,
,1695,2,CI,
,1695,1,CI,
,1695,0,CI,
,1696,2,DC,
,1696,1,CI,
,1696,0,CI,
,1697,1,CI,
,1697,2,DI,
,1697,0,CI,
,1698,1,CI,
,1698,2,RANDOM,
,1698,0,CI,
,1699,1,DC,
,1699,0,CI,
,1699,2,DC,
,1700,1,DC,
,1700,0,CI,
,1700,2,DI,
,1701,1,DC,
,1701,2,RANDOM,
,1701,0,CI,
,1702,2,DI,
,1702,0,CI,
,1702,1,DI,
,1703,1,DI,
,1703,0,CI,
,1703,2,RANDOM,
,1704,2,RANDOM,
,1704,1,RANDOM,
,1704,0,CI,
,1705,0,DC,
,1705,1,DC,
,1705,2,DC,
,1706,0,DC,
,1706,1,DC,
,1706,2,DI,
,1707,2,RANDOM,
,1707,0,DC,
,1707,1,DC,
,1708,0,DC,
,1708,2,DI,
,1708,1,DI,
,1709,1,DI,
,1709,2,RANDOM,
,1709,0,DC,
,1710,1,RANDOM,
,1710,2,RANDOM,
,1710,0,DC,
,1711,1,DI,
,1711,2,DI,
,1711,0,DI,
,1712,1,DI,
,1712,0,DI,
,1712,2,RANDOM,
,1713,2,RANDOM,
,1713,1,RANDOM,
,1713,0,DI,
,1714,0,RANDOM,
,1714,2,RANDOM,
,1714,1,RANDOM,
,1715,2,CC,
,1715,1,CC,
,1715,0,CC,
,1716,2,CI,
,1716,0,CC,
,1716,1,CC,
,1717,1,CC,
,1717,0,CC,
,1717,2,DC,
,1718,0,CC,
,1718,1,CC,
,1718,2,DI,
,1719,2,RANDOM,
,1719,0,CC,
,1719,1,CC,
,1720,2,CI,
,1720,1,CI,
,1720,0,CC,
,1721,2,DC,
,1721,1,CI,
,1721,0,CC,
,1722,0,CC,
,1722,2,DI,
,1722,1,CI,
,1723,1,CI,
,1723,0,CC,
,1723,2,RANDOM,
,1724,1,DC,
,1724,2,DC,
,1724,0,CC,
,1725,0,CC,
,1725,1,DC,
,1725,2,DI,
,1726,0,CC,
,1726,2,RANDOM,
,1726,1,DC,
,1727,0,CC,
,1727,1,DI,
,1727,2,DI,
,1728,0,CC,
,1728,1,DI,
,1728,2,RANDOM,
,1729,2,RANDOM,
,1729,1,RANDOM,
,1729,0,CC,
,1730,1,CI,
,1730,0,CI,
,1730,2,CI,
,1731,2,DC,
,1731,1,CI,
,1731,0,CI,
,1732,2,DI,
,1732,0,CI,
,1732,1,CI,
,1733,1,CI,
,1733,2,RANDOM,
,1733,0,CI,
,1734,2,DC,
,1734,1,DC,
,1734,0,CI,
,1735,1,DC,
,1735,0,CI,
,1735,2,DI,
,1736,0,CI,
,1736,2,RANDOM,
,1736,1,DC,
,1737,2,DI,
,1737,0,CI,
,1737,1,DI,
,1738,2,RANDOM,
,1738,0,CI,
,1738,1,DI,
,1739,2,RANDOM,
,1739,0,CI,
,1739,1,RANDOM,
,1740,1,DC,
,1740,0,DC,
,1740,2,DC,
,1741,1,DC,
,1741,0,DC,
,1741,2,DI,
,1742,1,DC,
,1742,0,DC,
,1742,2,RANDOM,
,1743,0,DC,
,1743,1,DI,
,1743,2,DI,
,1744,0,DC,
,1744,1,DI,
,1744,2,RANDOM,
,1745,2,RANDOM,
,1745,0,DC,
,1745,1,RANDOM,
,1746,0,DI,
,1746,1,DI,
,1746,2,DI,
,1747,2,RANDOM,
,1747,0,DI,
,1747,1,DI,
,1748,1,RANDOM,
,1748,0,DI,
,1748,2,RANDOM,
,1749,0,RANDOM,
,1749,1,RANDOM,
,1749,2,RANDOM,
,1750,2,CC,
,1750,0,CC,
,1750,1,CC,
,1751,0,CC,
,1751,2,CI,
,1751,1,CC,
,1752,2,DC,
,1752,0,CC,
,1752,1,CC,
,1753,1,CC,
,1753,0,CC,
,1753,2,DI,
,1754,0,CC,
,1754,1,CC,
,1754,2,RANDOM,
,1755,1,CI,
,1755,2,CI,
,1755,0,CC,
,1756,0,CC,
,1756,2,DC,
,1756,1,CI,
,1757,0,CC,
,1757,2,DI,
,1757,1,CI,
,1758,0,CC,
,1758,1,CI,
,1758,2,RANDOM,
,1759,1,DC,
,1759,2,DC,
,1759,0,CC,
,1760,2,DI,
,1760,0,CC,
,1760,1,DC,
,1761,1,DC,
,1761,0,CC,
,1761,2,RANDOM,
,1762,2,DI,
,1762,1,DI,
,1762,0,CC,
,1763,2,RANDOM,
,1763,0,CC,
,1763,1,DI,
,1764,2,RANDOM,
,1764,0,CC,
,1764,1,RANDOM,
,1765,0,CI,
,1765,1,CI,
,1765,2,CI,
,1766,1,CI,
,1766,2,DC,
,1766,0,CI,
,1767,2,DI,
,1767,0,CI,
,1767,1,CI,
,1768,1,CI,
,1768,0,CI,
,1768,2,RANDOM,
,1769,0,CI,
,1769,2,DC,
,1769,1,DC,
,1770,1,DC,
,1770,0,CI,
,1770,2,DI,
,1771,1,DC,
,1771,0,CI,
,1771,2,RANDOM,
,1772,0,CI,
,1772,1,DI,
,1772,2,DI,
,1773,1,DI,
,1773,0,CI,
,1773,2,RANDOM,
,1774,2,RANDOM,
,1774,1,RANDOM,
,1774,0,CI,
,1775,2,DC,
,1775,0,DC,
,1775,1,DC,
,1776,1,DC,
,1776,2,DI,
,1776,0,DC,
,1777,0,DC,
,1777,1,DC,
,1777,2,RANDOM,
,1778,2,DI,
,1778,0,DC,
,1778,1,DI,
,1779,1,DI,
,1779,0,DC,
,1779,2,RANDOM,
,1780,0,DC,
,1780,1,RANDOM,
,1780,2,RANDOM,
,1781,0,DI,
,1781,2,DI,
,1781,1,DI,
,1782,0,DI,
,1782,2,RANDOM,
,1782,1,DI,
,1783,2,RANDOM,
,1783,1,RANDOM,
,1783,0,DI,
,1784,2,RANDOM,
,1784,0,RANDOM,
,1784,1,RANDOM,
,1785,2,CC,
,1785,0,CC,
,1785,1,CC,
,1786,1,CC,
,1786,0,CC,
,1786,2,CI,
,1787,1,CC,
,1787,0,CC,
,1787,2,DC,
,1788,2,DI,
,1788,1,CC,
,1788,0,CC,
,1789,1,CC,
,1789,0,CC,
,1789,2,RANDOM,
,1790,0,CC,
,1790,2,CI,
,1790,1,CI,
,1791,1,CI,
,1791,2,DC,
,1791,0,CC,
,1792,2,DI,
,1792,1,CI,
,1792,0,CC,
,1793,2,RANDOM,
,1793,1,CI,
,1793,0,CC,
,1794,2,DC,
,1794,1,DC,
,1794,0,CC,
,1795,1,DC,
,1795,2,DI,
,1795,0,CC,
,1796,1,DC,
,1796,2,RANDOM,
,1796,0,CC,
,1797,2,DI,
,1797,1,DI,
,1797,0,CC,
,1798,0,CC,
,1798,1,DI,
,1798,2,RANDOM,
,1799,2,RANDOM,
,1799,1,RANDOM,
,1799,0,CC,
,1800,2,CI,
,1800,1,CI,
,1800,0,CI,
,1801,0,CI,
,1801,2,DC,
,1801,1,CI,
,1802,2,DI,
,1802,1,CI,
,1802,0,CI,
,1803,2,RANDOM,
,1803,1,CI,
,1803,0,CI,
,1804,2,DC,
,1804,1,DC,
,1804,0,CI,
,1805,1,DC,
,1805,2,DI,
,1805,0,CI,
,1806,2,RANDOM,
,1806,1,DC,
,1806,0,CI,
,1807,0,CI,
,1807,1,DI,
,1807,2,DI,
,1808,2,RANDOM,
,1808,1,DI,
,1808,0,CI,
,1809,1,RANDOM,
,1809,2,RANDOM,
,1809,0,CI,
,1810,1,DC,
,1810,0,DC,
,1810,2,DC,
,1811,1,DC,
,1811,2,DI,
,1811,0,DC,
,1812,0,DC,
,1812,2,RANDOM,
,1812,1,DC,
,1813,1,DI,
,1813,2,DI,
,1813,0,DC,
,1814,2,RANDOM,
,1814,1,DI,
,1814,0,DC,
,1815,0,DC,
,1815,1,RANDOM,
,1815,2,RANDOM,
,1816,1,DI,
,1816,2,DI,
,1816,0,DI,
,1817,1,DI,
,1817,2,RANDOM,
,1817,0,DI,
,1818,2,RANDOM,
,1818,0,DI,
,1818,1,RANDOM,
,1819,0,RANDOM,
,1819,1,RANDOM,
,1819,2,RANDOM,
,1820,2,CC,
,1820,0,CC,
,1820,1,CC,
,1821,1,CC,
,1821,0,CC,
,1821,2,CI,
,1822,1,CC,
,1822,0,CC,
,1822,2,DC,
,1823,2,DI,
,1823,1,CC,
,1823,0,CC,
,1824,2,RANDOM,
,1824,0,CC,
,1824,1,CC,
,1825,2,CI,
,1825,1,CI,
,1825,0,CC,
,1826,1,CI,
,1826,0,CC,
,1826,2,DC,
,1827,0,CC,
,1827,1,CI,
,1827,2,DI,
,1828,0,CC,
,1828,1,CI,
,1828,2,RANDOM,
,1829,0,CC,
,1829,1,DC,
,1829,2,DC,
,1830,2,DI,
,1830,1,DC,
,1830,0,CC,
,1831,2,RANDOM,
,1831,1,DC,
,1831,0,CC,
,1832,0,CC,
,1832,1,DI,
,1832,2,DI,
,1833,2,RANDOM,
,1833,0,CC,
,1833,1,DI,
,1834,1,RANDOM,
,1834,2,RANDOM,
,1834,0,CC,
,1835,0,CI,
,1835,2,CI,
,1835,1,CI,
,1836,1,CI,
,1836,0,CI,
,1836,2,DC,
,1837,0,CI,
,1837,1,CI,
,1837,2,DI,
,1838,2,RANDOM,
,1838,0,CI,
,1838,1,CI,
,1839,1,DC,
,1839,0,CI,
,1839,2,DC,
,1840,2,DI,
,1840,1,DC,
,1840,0,CI,
,1841,1,DC,
,1841,2,RANDOM,
,1841,0,CI,
,1842,0,CI,
,1842,1,DI,
,1842,2,DI,
,1843,0,CI,
,1843,2,RANDOM,
,1843,1,DI,
,1844,0,CI,
,1844,2,RANDOM,
,1844,1,RANDOM,
,1845,1,DC,
,1845,0,DC,
,1845,2,DC,
,1846,2,DI,
,1846,0,DC,
,1846,1,DC,
,1847,2,RANDOM,
,1847,1,DC,
,1847,0,DC,
,1848,0,DC,
,1848,1,DI,
,1848,2,DI,
,1849,0,DC,
,1849,2,RANDOM,
,1849,1,DI,
,1850,0,DC,
,1850,1,RANDOM,
,1850,2,RANDOM,
,1851,2,DI,
,1851,0,DI,
,1851,1,DI,
,1852,0,DI,
,1852,1,DI,
