sessionId,currGameId,condition,outcome,env_state,playerId,pos,type,econ_state,econ_history_perc,env_history_perc,num_played_rounds
"052106CZK['CC', 'CC', 'CI']",1961,"['CC', 'CC', 'CI']",LOSS,1.192093E-07,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.91,87,13,20
"052106CZK['CC', 'CC', 'CI']",1961,"['CC', 'CC', 'CI']",LOSS,1.192093E-07,2,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,14,86,20
"052106CZK['CC', 'CC', 'CI']",1962,"['CC', 'CC', 'DC']",VICTORY,0.73,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",1962,"['CC', 'CC', 'DC']",VICTORY,0.73,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,15,490,101
"052106CZK['CC', 'CC', 'CI']",1962,"['CC', 'CC', 'DC']",VICTORY,0.73,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,35,470,101
"052106CZK['CC', 'CC', 'CI']",1963,"['CC', 'CC', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,70,15
"052106CZK['CC', 'CC', 'CI']",1963,"['CC', 'CC', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.92,70,5,15
"052106CZK['CC', 'CC', 'CI']",1963,"['CC', 'CC', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.93,62,13,15
"052106CZK['CC', 'CC', 'CI']",1964,"['CC', 'CC', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0,14,26,8
"052106CZK['CC', 'CC', 'CI']",1964,"['CC', 'CC', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.79,33,7,8
"052106CZK['CC', 'CC', 'CI']",1964,"['CC', 'CC', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.74,33,7,8
"052106CZK['CC', 'CC', 'CI']",1965,"['CC', 'CI', 'CI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,7,33,8
"052106CZK['CC', 'CC', 'CI']",1965,"['CC', 'CI', 'CI']",LOSS,0,2,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.66,36,4,8
"052106CZK['CC', 'CC', 'CI']",1965,"['CC', 'CI', 'CI']",LOSS,0,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.85,34,6,8
"052106CZK['CC', 'CC', 'CI']",1966,"['CC', 'CI', 'DC']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.92,58,7,13
"052106CZK['CC', 'CC', 'CI']",1966,"['CC', 'CI', 'DC']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.94,65,0,13
"052106CZK['CC', 'CC', 'CI']",1966,"['CC', 'CI', 'DC']",LOSS,0,1,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,60,13
"052106CZK['CC', 'CC', 'CI']",1967,"['CC', 'CI', 'DI']",VICTORY,0.77,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,32,473,101
"052106CZK['CC', 'CC', 'CI']",1967,"['CC', 'CI', 'DI']",VICTORY,0.77,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",1967,"['CC', 'CI', 'DI']",VICTORY,0.77,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.98,468,37,101
"052106CZK['CC', 'CC', 'CI']",1968,"['CC', 'CI', 'RANDOM']",LOSS,0,1,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,12,93,21
"052106CZK['CC', 'CC', 'CI']",1968,"['CC', 'CI', 'RANDOM']",LOSS,0,2,1,AI-RANDOM,0.9199998,65,40,21
"052106CZK['CC', 'CC', 'CI']",1968,"['CC', 'CI', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.92,94,11,21
"052106CZK['CC', 'CC', 'CI']",1969,"['CC', 'DC', 'DC']",VICTORY,0.78,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",1969,"['CC', 'DC', 'DC']",VICTORY,0.78,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1969,"['CC', 'DC', 'DC']",VICTORY,0.78,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.02999999,35,470,101
"052106CZK['CC', 'CC', 'CI']",1970,"['CC', 'DC', 'DI']",VICTORY,0.77,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",1970,"['CC', 'DC', 'DI']",VICTORY,0.77,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.9,474,31,101
"052106CZK['CC', 'CC', 'CI']",1970,"['CC', 'DC', 'DI']",VICTORY,0.77,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,22,483,101
"052106CZK['CC', 'CC', 'CI']",1971,"['CC', 'DC', 'RANDOM']",VICTORY,0.81,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,20,485,101
"052106CZK['CC', 'CC', 'CI']",1971,"['CC', 'DC', 'RANDOM']",VICTORY,0.81,2,0,AI-RANDOM,0.91,247,258,101
"052106CZK['CC', 'CC', 'CI']",1971,"['CC', 'DC', 'RANDOM']",VICTORY,0.81,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,34,471,101
"052106CZK['CC', 'CC', 'CI']",1972,"['CC', 'DI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.91,90,20,22
"052106CZK['CC', 'CC', 'CI']",1972,"['CC', 'DI', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.94,87,23,22
"052106CZK['CC', 'CC', 'CI']",1972,"['CC', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,10,100,22
"052106CZK['CC', 'CC', 'CI']",1973,"['CC', 'DI', 'RANDOM']",VICTORY,0.5299999,2,1,AI-RANDOM,0.86,260,245,101
"052106CZK['CC', 'CC', 'CI']",1973,"['CC', 'DI', 'RANDOM']",VICTORY,0.5299999,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,29,476,101
"052106CZK['CC', 'CC', 'CI']",1973,"['CC', 'DI', 'RANDOM']",VICTORY,0.5299999,1,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.91,478,27,101
"052106CZK['CC', 'CC', 'CI']",1974,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,2,1,AI-RANDOM,0.41,33,22,11
"052106CZK['CC', 'CC', 'CI']",1974,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.88,46,9,11
"052106CZK['CC', 'CC', 'CI']",1974,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,1,2,AI-RANDOM,0.27,25,30,11
"052106CZK['CC', 'CC', 'CI']",1975,"['CI', 'CI', 'CI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.16,17,8,5
"052106CZK['CC', 'CC', 'CI']",1975,"['CI', 'CI', 'CI']",LOSS,0,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.4,21,4,5
"052106CZK['CC', 'CC', 'CI']",1975,"['CI', 'CI', 'CI']",LOSS,0,2,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.43,18,7,5
"052106CZK['CC', 'CC', 'CI']",1976,"['CI', 'CI', 'DC']",LOSS,0,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.78,34,6,8
"052106CZK['CC', 'CC', 'CI']",1976,"['CI', 'CI', 'DC']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.7099999,32,8,8
"052106CZK['CC', 'CC', 'CI']",1976,"['CI', 'CI', 'DC']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,11,29,8
"052106CZK['CC', 'CC', 'CI']",1977,"['CI', 'CI', 'DI']",VICTORY,0.85,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,33,472,101
"052106CZK['CC', 'CC', 'CI']",1977,"['CI', 'CI', 'DI']",VICTORY,0.85,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,32,473,101
"052106CZK['CC', 'CC', 'CI']",1977,"['CI', 'CI', 'DI']",VICTORY,0.85,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",1978,"['CI', 'CI', 'RANDOM']",VICTORY,0.81,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",1978,"['CI', 'CI', 'RANDOM']",VICTORY,0.81,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,34,471,101
"052106CZK['CC', 'CC', 'CI']",1978,"['CI', 'CI', 'RANDOM']",VICTORY,0.81,2,0,AI-RANDOM,0.78,256,249,101
"052106CZK['CC', 'CC', 'CI']",1979,"['CI', 'DC', 'DC']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.93,53,7,12
"052106CZK['CC', 'CC', 'CI']",1979,"['CI', 'DC', 'DC']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,4,56,12
"052106CZK['CC', 'CC', 'CI']",1979,"['CI', 'DC', 'DC']",LOSS,0,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.95,57,3,12
"052106CZK['CC', 'CC', 'CI']",1980,"['CI', 'DC', 'DI']",VICTORY,0.64,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.92,471,34,101
"052106CZK['CC', 'CC', 'CI']",1980,"['CI', 'DC', 'DI']",VICTORY,0.64,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",1980,"['CI', 'DC', 'DI']",VICTORY,0.64,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1981,"['CI', 'DC', 'RANDOM']",VICTORY,0.4599996,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,35,470,101
"052106CZK['CC', 'CC', 'CI']",1981,"['CI', 'DC', 'RANDOM']",VICTORY,0.4599996,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.9,468,37,101
"052106CZK['CC', 'CC', 'CI']",1981,"['CI', 'DC', 'RANDOM']",VICTORY,0.4599996,2,0,AI-RANDOM,0.94,256,249,101
"052106CZK['CC', 'CC', 'CI']",1982,"['CI', 'DI', 'DI']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.35,18,7,5
"052106CZK['CC', 'CC', 'CI']",1982,"['CI', 'DI', 'DI']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.32,15,10,5
"052106CZK['CC', 'CC', 'CI']",1982,"['CI', 'DI', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.44,16,9,5
"052106CZK['CC', 'CC', 'CI']",1983,"['CI', 'DI', 'RANDOM']",VICTORY,0.71,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,35,470,101
"052106CZK['CC', 'CC', 'CI']",1983,"['CI', 'DI', 'RANDOM']",VICTORY,0.71,2,0,AI-RANDOM,0.67,248,257,101
"052106CZK['CC', 'CC', 'CI']",1983,"['CI', 'DI', 'RANDOM']",VICTORY,0.71,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,32,473,101
"052106CZK['CC', 'CC', 'CI']",1984,"['CI', 'RANDOM', 'RANDOM']",LOSS,0,1,1,AI-RANDOM,0.23,26,29,11
"052106CZK['CC', 'CC', 'CI']",1984,"['CI', 'RANDOM', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.13,17,38,11
"052106CZK['CC', 'CC', 'CI']",1984,"['CI', 'RANDOM', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.95,51,4,11
"052106CZK['CC', 'CC', 'CI']",1985,"['DC', 'DC', 'DC']",VICTORY,0.76,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,32,473,101
"052106CZK['CC', 'CC', 'CI']",1985,"['DC', 'DC', 'DC']",VICTORY,0.76,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",1985,"['DC', 'DC', 'DC']",VICTORY,0.76,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1986,"['DC', 'DC', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,7,73,16
"052106CZK['CC', 'CC', 'CI']",1986,"['DC', 'DC', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.95,63,17,16
"052106CZK['CC', 'CC', 'CI']",1986,"['DC', 'DC', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.94,68,12,16
"052106CZK['CC', 'CC', 'CI']",1987,"['DC', 'DC', 'RANDOM']",VICTORY,0.78,2,0,AI-RANDOM,0.79,245,260,101
"052106CZK['CC', 'CC', 'CI']",1987,"['DC', 'DC', 'RANDOM']",VICTORY,0.78,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,33,472,101
"052106CZK['CC', 'CC', 'CI']",1987,"['DC', 'DC', 'RANDOM']",VICTORY,0.78,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,37,468,101
"052106CZK['CC', 'CC', 'CI']",1988,"['DC', 'DI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.8200001,55,10,13
"052106CZK['CC', 'CC', 'CI']",1988,"['DC', 'DI', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.9,54,11,13
"052106CZK['CC', 'CC', 'CI']",1988,"['DC', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.03,7,58,13
"052106CZK['CC', 'CC', 'CI']",1989,"['DC', 'DI', 'RANDOM']",VICTORY,0.4299999,2,1,AI-RANDOM,0.94,251,254,101
"052106CZK['CC', 'CC', 'CI']",1989,"['DC', 'DI', 'RANDOM']",VICTORY,0.4299999,1,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.94,467,38,101
"052106CZK['CC', 'CC', 'CI']",1989,"['DC', 'DI', 'RANDOM']",VICTORY,0.4299999,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,26,479,101
"052106CZK['CC', 'CC', 'CI']",1990,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,1,1,AI-RANDOM,0.3200001,34,41,15
"052106CZK['CC', 'CC', 'CI']",1990,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.32,38,37,15
"052106CZK['CC', 'CC', 'CI']",1990,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.94,63,12,15
"052106CZK['CC', 'CC', 'CI']",1991,"['DI', 'DI', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.39,28,12,8
"052106CZK['CC', 'CC', 'CI']",1991,"['DI', 'DI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.3900001,27,13,8
"052106CZK['CC', 'CC', 'CI']",1991,"['DI', 'DI', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.47,28,12,8
"052106CZK['CC', 'CC', 'CI']",1992,"['DI', 'DI', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.94,48,12,12
"052106CZK['CC', 'CC', 'CI']",1992,"['DI', 'DI', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0,17,43,12
"052106CZK['CC', 'CC', 'CI']",1992,"['DI', 'DI', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.93,44,16,12
"052106CZK['CC', 'CC', 'CI']",1993,"['DI', 'RANDOM', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.92,51,14,13
"052106CZK['CC', 'CC', 'CI']",1993,"['DI', 'RANDOM', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.23,24,41,13
"052106CZK['CC', 'CC', 'CI']",1993,"['DI', 'RANDOM', 'RANDOM']",LOSS,0,1,1,AI-RANDOM,0.8300001,44,21,13
"052106CZK['CC', 'CC', 'CI']",1994,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.2200001,2,2,AI-RANDOM,0.5599997,240,265,101
"052106CZK['CC', 'CC', 'CI']",1994,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.2200001,0,1,AI-RANDOM,0.8099999,251,254,101
"052106CZK['CC', 'CC', 'CI']",1994,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.2200001,1,0,AI-RANDOM,0.93,267,238,101
"052106CZK['CC', 'CC', 'CI']",1995,"['CC', 'CC', 'CC']",VICTORY,0.69,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,29,476,101
"052106CZK['CC', 'CC', 'CI']",1995,"['CC', 'CC', 'CC']",VICTORY,0.69,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,20,485,101
"052106CZK['CC', 'CC', 'CI']",1995,"['CC', 'CC', 'CC']",VICTORY,0.69,2,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.02999999,29,476,101
"052106CZK['CC', 'CC', 'CI']",1996,"['CC', 'CC', 'CI']",VICTORY,0.73,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,35,470,101
"052106CZK['CC', 'CC', 'CI']",1996,"['CC', 'CC', 'CI']",VICTORY,0.73,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,35,470,101
"052106CZK['CC', 'CC', 'CI']",1996,"['CC', 'CC', 'CI']",VICTORY,0.73,2,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.97,468,37,101
"052106CZK['CC', 'CC', 'CI']",1997,"['CC', 'CC', 'DC']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.39,16,4,4
"052106CZK['CC', 'CC', 'CI']",1997,"['CC', 'CC', 'DC']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.6,19,1,4
"052106CZK['CC', 'CC', 'CI']",1997,"['CC', 'CC', 'DC']",LOSS,0,1,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.13,14,6,4
"052106CZK['CC', 'CC', 'CI']",1998,"['CC', 'CC', 'DI']",VICTORY,0.64,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,29,476,101
"052106CZK['CC', 'CC', 'CI']",1998,"['CC', 'CC', 'DI']",VICTORY,0.64,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.89,476,29,101
"052106CZK['CC', 'CC', 'CI']",1998,"['CC', 'CC', 'DI']",VICTORY,0.64,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,25,480,101
"052106CZK['CC', 'CC', 'CI']",1999,"['CC', 'CC', 'RANDOM']",VICTORY,0.7,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",1999,"['CC', 'CC', 'RANDOM']",VICTORY,0.7,2,0,AI-RANDOM,0.77,246,259,101
"052106CZK['CC', 'CC', 'CI']",1999,"['CC', 'CC', 'RANDOM']",VICTORY,0.7,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",2000,"['CC', 'CI', 'CI']",VICTORY,0.68,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",2000,"['CC', 'CI', 'CI']",VICTORY,0.68,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.89,475,30,101
"052106CZK['CC', 'CC', 'CI']",2000,"['CC', 'CI', 'CI']",VICTORY,0.68,2,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,38,467,101
"052106CZK['CC', 'CC', 'CI']",2001,"['CC', 'CI', 'DC']",VICTORY,0.74,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,31,474,101
"052106CZK['CC', 'CC', 'CI']",2001,"['CC', 'CI', 'DC']",VICTORY,0.74,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",2001,"['CC', 'CI', 'DC']",VICTORY,0.74,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.95,472,33,101
"052106CZK['CC', 'CC', 'CI']",2002,"['CC', 'CI', 'DI']",VICTORY,0.77,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.94,465,40,101
"052106CZK['CC', 'CC', 'CI']",2002,"['CC', 'CI', 'DI']",VICTORY,0.77,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,32,473,101
"052106CZK['CC', 'CC', 'CI']",2002,"['CC', 'CI', 'DI']",VICTORY,0.77,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",2003,"['CC', 'CI', 'RANDOM']",VICTORY,0.49,2,1,AI-RANDOM,0.86,257,248,101
"052106CZK['CC', 'CC', 'CI']",2003,"['CC', 'CI', 'RANDOM']",VICTORY,0.49,1,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.03,35,470,101
"052106CZK['CC', 'CC', 'CI']",2003,"['CC', 'CI', 'RANDOM']",VICTORY,0.49,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.93,467,38,101
"052106CZK['CC', 'CC', 'CI']",2004,"['CC', 'DC', 'DC']",VICTORY,0.7,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,32,473,101
"052106CZK['CC', 'CC', 'CI']",2004,"['CC', 'DC', 'DC']",VICTORY,0.7,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",2004,"['CC', 'DC', 'DC']",VICTORY,0.7,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,18,487,101
"052106CZK['CC', 'CC', 'CI']",2005,"['CC', 'DC', 'DI']",VICTORY,0.73,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",2005,"['CC', 'DC', 'DI']",VICTORY,0.73,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,25,480,101
"052106CZK['CC', 'CC', 'CI']",2005,"['CC', 'DC', 'DI']",VICTORY,0.73,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.96,475,30,101
"052106CZK['CC', 'CC', 'CI']",2006,"['CC', 'DC', 'RANDOM']",VICTORY,0.7,2,0,AI-RANDOM,0.46,248,257,101
"052106CZK['CC', 'CC', 'CI']",2006,"['CC', 'DC', 'RANDOM']",VICTORY,0.7,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",2006,"['CC', 'DC', 'RANDOM']",VICTORY,0.7,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,33,472,101
"052106CZK['CC', 'CC', 'CI']",2007,"['CC', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,9,51,12
"052106CZK['CC', 'CC', 'CI']",2007,"['CC', 'DI', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.92,50,10,12
"052106CZK['CC', 'CC', 'CI']",2007,"['CC', 'DI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.89,46,14,12
"052106CZK['CC', 'CC', 'CI']",2008,"['CC', 'DI', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.94,98,7,21
"052106CZK['CC', 'CC', 'CI']",2008,"['CC', 'DI', 'RANDOM']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,8,97,21
"052106CZK['CC', 'CC', 'CI']",2008,"['CC', 'DI', 'RANDOM']",LOSS,0,2,1,AI-RANDOM,0.7800002,65,40,21
"052106CZK['CC', 'CC', 'CI']",2009,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.94,68,7,15
"052106CZK['CC', 'CC', 'CI']",2009,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,1,1,AI-RANDOM,0.57,48,27,15
"052106CZK['CC', 'CC', 'CI']",2009,"['CC', 'RANDOM', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.3,28,47,15
"052106CZK['CC', 'CC', 'CI']",2010,"['CI', 'CI', 'CI']",VICTORY,0.73,2,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,38,467,101
"052106CZK['CC', 'CC', 'CI']",2010,"['CI', 'CI', 'CI']",VICTORY,0.73,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,26,479,101
